time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	dummy_vAc	dummy_vGlcxt	dummy_vO2	dummy_vX	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	bounds__Km_vGlcxt	bounds__Vmax_vGlcxt	bounds__dt	bounds__lb_def_vAc	bounds__lb_def_vGlcxt	bounds__lb_def_vO2	bounds__lb_def_vX	bounds__lb_vAc	bounds__lb_vGlcxt	bounds__lb_vO2	bounds__lb_vX	bounds__ub_def_vAc	bounds__ub_def_vGlcxt	bounds__ub_def_vO2	bounds__ub_def_vX	bounds__ub_kin_vGlcxt	bounds__ub_vAc	bounds__ub_vO2	bounds__ub_vX	dt	fba__lb	fba__lb_irrev	fba__lb_vAc	fba__lb_vGlcxt	fba__lb_vO2	fba__lb_vX	fba__ub	fba__ub_vAc	fba__ub_vO2	fba__ub_vX	ub_vGlcxt	update__Km_vFBA	update__Y	vAc	vGlcxt	vO2	vX
12.6	2.13704518133e-224	8.49153923938e-131	8.42386351601e-229	297.682462777	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	3.18080436322e-220	1.26389115677e-126	1.25381821877e-224	297.682462777	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.13704518133e-223	8.49153923938e-130	8.42386351601e-228	2976.82462777	1000.0	10.0	15.0	1000.0	8.49153923938e-128	2.13704518133e-223	8.42386351601e-228	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	8.49153923938e-130	0.02	297.682462777	16.8985714286	0.0	15.0	0.428571428571
12.7	5.74323926009e-228	2.28207349288e-134	2.26388584946e-232	329.001633743	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	9.44767549774e-224	3.75402953741e-130	3.7241107154e-228	329.001633743	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	5.74323926009e-227	2.28207349288e-133	2.26388584946e-231	3290.01633743	1000.0	10.0	15.0	1000.0	2.28207349288e-131	5.74323926009e-227	2.26388584946e-231	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	2.28207349288e-133	0.02	329.001633743	16.8985714286	0.0	15.0	0.428571428571
12.8	1.63725114888e-231	6.50560985944e-138	6.45376164566e-236	363.615894588	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	2.97665270583e-227	1.18277157444e-133	1.17334515712e-231	363.615894588	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1.63725114888e-230	6.50560985944e-137	6.45376164566e-235	3636.15894588	1000.0	10.0	15.0	1000.0	6.50560985944e-135	1.63725114888e-230	6.45376164566e-235	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	6.50560985944e-137	0.02	363.615894588	16.8985714286	0.0	15.0	0.428571428571
12.9	4.98178646005e-235	1.97951053365e-141	1.96373428201e-239	401.871921707	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.00102004912e-230	3.97754851098e-137	3.94584834817e-235	401.871921707	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	4.98178646005e-234	1.97951053365e-140	1.96373428201e-238	4018.71921707	1000.0	10.0	15.0	1000.0	1.97951053365e-138	4.98178646005e-234	1.96373428201e-238	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.97951053365e-140	0.02	401.871921707	16.8985714286	0.0	15.0	0.428571428571
13.0	1.62719937959e-238	6.46566906871e-145	6.41413918484e-243	444.152865319	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	3.61362633444e-234	1.43587272153e-140	1.42442914875e-238	444.152865319	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1.62719937959e-237	6.46566906871e-144	6.41413918484e-242	4441.52865319	1000.0	10.0	15.0	1000.0	6.46566906871e-142	1.62719937959e-237	6.41413918484e-242	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	6.46566906871e-144	0.02	444.152865319	16.8985714286	0.0	15.0	0.428571428571
13.1	5.73465824154e-242	2.27866373181e-148	2.26050332335e-246	490.882186873	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.40752078929e-237	5.59277717909e-144	5.54820407399e-242	490.882186873	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	5.73465824154e-241	2.27866373181e-147	2.26050332335e-245	4908.82186873	1000.0	10.0	15.0	1000.0	2.27866373181e-145	5.73465824154e-241	2.26050332335e-245	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	2.27866373181e-147	0.02	490.882186873	16.8985714286	0.0	15.0	0.428571428571
13.2	2.19053387427e-245	8.70407584527e-152	8.63470649577e-250	542.527900201	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	5.94212871562e-241	2.36110199576e-147	2.342284592e-245	542.527900201	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.19053387427e-244	8.70407584527e-151	8.63470649577e-249	5425.27900201	1000.0	10.0	15.0	1000.0	8.70407584527e-149	2.19053387427e-244	8.63470649577e-249	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	8.70407584527e-151	0.02	542.527900201	16.8985714286	0.0	15.0	0.428571428571
13.3	9.1048665163e-249	3.61781434697e-155	3.58898126657e-253	599.607258864	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	2.72967202708e-244	1.08463387183e-150	1.07598960968e-248	599.607258864	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	9.1048665163e-248	3.61781434697e-154	3.58898126657e-252	5996.07258864	1000.0	10.0	15.0	1000.0	3.61781434697e-152	9.1048665163e-248	3.58898126657e-252	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	3.61781434697e-154	0.02	599.607258864	16.8985714286	0.0	15.0	0.428571428571
13.4	4.13177342032e-252	1.64175818171e-158	1.62867378074e-256	662.691936671	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.3690464649e-247	5.43989954491e-154	5.39654490982e-252	662.691936671	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	4.13177342032e-251	1.64175818171e-157	1.62867378074e-255	6626.91936671	1000.0	10.0	15.0	1000.0	1.64175818171e-155	4.13177342032e-251	1.62867378074e-255	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.64175818171e-157	0.02	662.691936671	16.8985714286	0.0	15.0	0.428571428571
13.5	2.05289998083e-255	8.15718814694e-162	8.0921774912e-260	732.413753231	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	7.51786089985e-251	2.98721839326e-157	2.96341104407e-255	732.413753231	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.05289998083e-254	8.15718814694e-161	8.0921774912e-259	7324.13753231	1000.0	10.0	15.0	1000.0	8.15718814694e-159	2.05289998083e-254	8.0921774912e-259	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	8.15718814694e-161	0.02	732.413753231	16.8985714286	0.0	15.0	0.428571428571
13.6	1.11941183622e-258	4.44797753503e-165	4.41252835717e-263	809.471001891	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	4.53065710296e-254	1.80025441583e-160	1.78590687507e-258	809.471001891	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1.11941183622e-257	4.44797753503e-164	4.41252835717e-262	8094.71001891	1000.0	10.0	15.0	1000.0	4.44797753503e-162	1.11941183622e-257	4.41252835717e-262	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	4.44797753503e-164	0.02	809.471001891	16.8985714286	0.0	15.0	0.428571428571
13.7	6.71185686822e-262	2.66695306061e-168	2.64569821996e-266	894.635443438	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	3.0023325228e-257	1.19297536701e-163	1.18346770011e-261	894.635443438	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	6.71185686822e-261	2.66695306061e-167	2.64569821996e-265	8946.35443438	1000.0	10.0	15.0	1000.0	2.66695306061e-165	6.71185686822e-261	2.64569821996e-265	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	2.66695306061e-167	0.02	894.635443438	16.8985714286	0.0	15.0	0.428571428571
13.8	4.43208012128e-265	1.7610849001e-171	1.74704954721e-269	988.76003561	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	2.19113184927e-260	8.70645184269e-167	8.63706386255e-265	988.76003561	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	4.43208012128e-264	1.7610849001e-170	1.74704954721e-268	9887.6003561	1000.0	10.0	15.0	1000.0	1.7610849001e-168	4.43208012128e-264	1.74704954721e-268	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.7610849001e-170	0.02	988.76003561	16.8985714286	0.0	15.0	0.428571428571
13.9	3.22723557858e-268	1.28234049078e-174	1.27212061381e-272	1092.78747583	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.76334131091e-263	7.00662814033e-170	6.95078737258e-268	1092.78747583	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	3.22723557858e-267	1.28234049078e-173	1.27212061381e-271	10927.8747583	1000.0	10.0	15.0	1000.0	1.28234049078e-171	3.22723557858e-267	1.27212061381e-271	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.28234049078e-173	0.02	1092.78747583	16.8985714286	0.0	15.0	0.428571428571
14.0	2.59384302331e-271	1.03066224066e-177	1.02244816947e-275	1207.7596427	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.56636946153e-266	6.22396129761e-173	6.17435817921e-271	1207.7596427	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.59384302331e-270	1.03066224066e-176	1.02244816947e-274	12077.596427	1000.0	10.0	15.0	1000.0	1.03066224066e-174	2.59384302331e-270	1.02244816947e-274	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.03066224066e-176	0.02	1207.7596427	16.8985714286	0.0	15.0	0.428571428571
14.1	2.30294305242e-274	9.15073282568e-181	9.07780424709e-279	1334.82803089	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.53701646996e-269	6.10732733944e-176	6.05865378396e-274	1334.82803089	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.30294305242e-273	9.15073282568e-180	9.07780424709e-278	13348.2803089	1000.0	10.0	15.0	1000.0	9.15073282568e-178	2.30294305242e-273	9.07780424709e-278	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	9.15073282568e-180	0.02	1334.82803089	16.8985714286	0.0	15.0	0.428571428571
14.2	2.25999339444e-277	8.98007243544e-184	8.90850396907e-282	1475.26528379	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.66704489821e-272	6.62399455498e-179	6.57120331805e-277	1475.26528379	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.25999339444e-276	8.98007243544e-183	8.90850396907e-281	14752.6528379	1000.0	10.0	15.0	1000.0	8.98007243544e-181	2.25999339444e-276	8.90850396907e-281	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	8.98007243544e-183	0.02	1475.26528379	16.8985714286	0.0	15.0	0.428571428571
14.3	2.45250192571e-280	9.74500425977e-187	9.66733947605e-285	1630.47793963	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.99937514339e-275	7.94450723359e-182	7.88119187531e-280	1630.47793963	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.45250192571e-279	9.74500425977e-186	9.66733947605e-284	16304.7793963	1000.0	10.0	15.0	1000.0	9.74500425977e-184	2.45250192571e-279	9.66733947605e-284	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	9.74500425977e-186	0.02	1630.47793963	16.8985714286	0.0	15.0	0.428571428571
14.4	2.94395765291e-283	1.16978010123e-189	1.16045731443e-287	1802.0205185	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	2.65253604807e-278	1.05398387228e-184	1.04558394572e-282	1802.0205185	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	2.94395765291e-282	1.16978010123e-188	1.16045731443e-286	18020.205185	1000.0	10.0	15.0	1000.0	1.16978010123e-186	2.94395765291e-282	1.16045731443e-286	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.16978010123e-188	0.02	1802.0205185	16.8985714286	0.0	15.0	0.428571428571
14.5	3.90997410909e-286	1.5536262445e-192	1.54124433171e-290	1991.61109155	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	3.89357390167e-281	1.54710963034e-187	1.53477965291e-285	1991.61109155	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	3.90997410909e-285	1.5536262445e-191	1.54124433171e-289	19916.1109155	1000.0	10.0	15.0	1000.0	1.5536262445e-189	3.90997410909e-285	1.54124433171e-289	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.5536262445e-191	0.02	1991.61109155	16.8985714286	0.0	15.0	0.428571428571
14.6	5.74649887821e-289	2.28336844212e-195	2.26517075579e-293	2201.14848819	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	6.32444865906e-284	2.51301649717e-190	2.49298859229e-288	2201.14848819	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	5.74649887821e-288	2.28336844212e-194	2.26517075579e-292	22011.4848819	1000.0	10.0	15.0	1000.0	2.28336844212e-192	5.74649887821e-288	2.26517075579e-292	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	2.28336844212e-194	0.02	2201.14848819	16.8985714286	0.0	15.0	0.428571428571
14.7	9.34675589102e-292	3.71392881964e-198	3.68433000957e-296	2432.73131366	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.13690728686e-286	4.51749546812e-193	4.48149249207e-291	2432.73131366	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	9.34675589102e-291	3.71392881964e-197	3.68433000957e-295	24327.3131366	1000.0	10.0	15.0	1000.0	3.71392881964e-195	9.34675589102e-291	3.68433000957e-295	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	3.71392881964e-197	0.02	2432.73131366	16.8985714286	0.0	15.0	0.428571428571
14.8	1.68254765127e-294	6.68559477014e-201	6.63231280417e-299	2688.67896747	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	2.26191524087e-289	8.98770902176e-196	8.91607997113e-294	2688.67896747	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	1.68254765127e-293	6.68559477014e-200	6.63231280417e-298	26886.7896747	1000.0	10.0	15.0	1000.0	6.68559477014e-198	1.68254765127e-293	6.63231280417e-298	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	6.68559477014e-200	0.02	2688.67896747	16.8985714286	0.0	15.0	0.428571428571
14.9	3.35218554291e-297	1.33198926556e-203	1.32137374065e-301	2971.55487313	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	4.98060164283e-292	1.97903959651e-198	1.96326728912e-296	2971.55487313	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	3.35218554291e-296	1.33198926556e-202	1.32137374065e-300	29715.5487313	1000.0	10.0	15.0	1000.0	1.33198926556e-200	3.35218554291e-296	1.32137374065e-300	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	1.33198926556e-202	0.02	2971.55487313	16.8985714286	0.0	15.0	0.428571428571
15.0	7.39156746656e-300	2.93703569186e-206	2.91362843036e-304	3284.19215193	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	1.21376639321e-294	4.82289478457e-201	4.7844578123e-299	3284.19215193	0.015	15.0	0.1	0.0	0.0	-1000.0	0.0	7.39156746656e-299	2.93703569186e-205	2.91362843036e-303	32841.9215193	1000.0	10.0	15.0	1000.0	2.93703569186e-203	7.39156746656e-299	2.91362843036e-303	1000.0	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	2.93703569186e-205	0.02	3284.19215193	16.8985714286	0.0	15.0	0.428571428571
